brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Converse,CHUCK 70 AT-CX FUTURE COMFORT OFF WHITE,"₹ 7,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A01682C,"Transforming the best ever into a style icon of the future, the Chuck 70 AT-CX delivers elevation like never before. A 50% recycled cotton canvas upper and tongue get a lift from a chunky CX foam midsole and sockliner for recycled, exaggerated comfort. Classic Chuck 70 details like a star ankle patch, aluminum eyelets, and cotton laces keep up the heritage look, while a diamond lugged outsole delivers additional traction.  High-top sneaker with 50% recycled cotton canvas upper TPU Bosey toe for added durability CX foam midsole and sockliner for added comfort Chuck 70 details like star ankle patch and cotton laces Diamond lugged outsole for additional traction",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-at-cx-future-comfort-off-white,data/superkicks/men-sneakers/photos/Converse/CHUCK 70 AT-CX FUTURE COMFORT OFF WHITE,,
Adidas Originals,SUPERSTAR MAROONWONDER WHITEWHITE,"₹ 11,999.00",Adidas,Indonesia,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF8071,"SIGNATURE SHOES WITH A NEW TAKE ON THE TREFOIL. Cultural icon. Timeless must-have. Whatever you call the adidas Superstar shoes, you know they never go out of style. This release gives the Trefoil fresh perspective with an embossed detail on the tongue outlined for a high-contrast look. The confident look keeps going with a colourblocked design that stands out and adds the perfect punch to any casual outfit (dressy ones, too). A smooth leather upper looks luxe and feels great, and the rubber outsole rounds out the silhouette.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/superstar-maroon-wonder-white-white,data/superkicks/men-sneakers/photos/Adidas Originals/SUPERSTAR MAROONWONDER WHITEWHITE,,
Reebok,CL NYLON HARGRNFTWWHTHARGRN,"₹ 5,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE4539,"Everyday shoes are basically your best friend: there for you through it all. This pair from is up for the task, whether your schedule looks busy or you're just hanging out. Lightweight, durable textile upper with leather overlays Eyelets with secure lace-up closure Cushioned footbed for added comfort Thick protective foxing around midsole Patterned synthetic outsole for better grip Reebok signature branding print",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/cl-nylon-hargrn-ftwwht-hargrn,data/superkicks/men-sneakers/photos/Reebok/CL NYLON HARGRNFTWWHTHARGRN,,
Adidas Originals,RIVALRY LOW GREENWHITE,"₹ 8,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE7209,"SKATE-INSPIRED SHOES WITH COMFORTABLE DETAILS AND TIMELESS STYLE. It's not hard to see why the adidas Rivalry quickly became the shoes of choice for skaters everywhere. Now they've evolved to appeal to the masses — and they're perfect for everyday style. Somehow both chunky and sleek, the timeless silhouette is versatile enough to match up with anything. This release is made with a durable upper that's soft and comfortable. Lace up and you're ready for your next adventure. No skateboard required.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rivalry-low-green-white,data/superkicks/men-sneakers/photos/Adidas Originals/RIVALRY LOW GREENWHITE,,
Converse,WMNS CHUCK TAYLOR ALL STAR MOVE PLATFORM BLACK,"₹ 4,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,568497C,"HER MOVE. You already know our high-topthat canvas upper, the diamond pattern outsole, and iconic ankle patch. We streamlined this classic silhouette for her and dropped it into an ultra-lightweight EVA cupsole, giving you the Chuck Taylor All Star Move. With extra comfort and height. There she goes.  High-top, platform sneaker with canvas upper Classic star ankle patch Beveled-edge eyelets for modern look EVA cushioning makes it lightweight Die-cut SmartFOAM sockliner for extra comfort",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/run-star-hike-canvas-platform-black,data/superkicks/men-sneakers/photos/Converse/WMNS CHUCK TAYLOR ALL STAR MOVE PLATFORM BLACK,,
Nike,BLAZER LOW 77 VINTAGE BLACKWHITE,"₹ 7,195.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DA6364-001,"Praised by the streets for its classic simplicity and comfort, the Nike Blazer Low '77 Vintage returns with its low-profile style and heritage b-ball looks.Featuring luscious suede details, a retro Swoosh design and a super-soft collar, it's the must-have wardrobe staple that will take you everywhere.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/blazer-low-77-vintage-1,data/superkicks/men-sneakers/photos/Nike/BLAZER LOW 77 VINTAGE BLACKWHITE,,
Adidas Originals,RIVALRY 86 LOW OFF WHITECORE BLACKWONDER BEIGE,"₹ 10,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE7171,"SHOES THAT BRIDGE THE GAP BETWEEN SPORT AND STREET ATTITUDE. With roots in the 1980s basketball archives, adidas Rivalry shoes now have influence far beyond the hardwood. Adopted by skaters, punks and artists alike, they represent a certain nostalgia that also rocks attitude. Made with a leather and nubuck upper, this release has a low-profile and muted colours for a premium look. The rubber outsole provides traction and stability.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rivalry-86-low-off-white-core-black-wonder-beige,data/superkicks/men-sneakers/photos/Adidas Originals/RIVALRY 86 LOW OFF WHITECORE BLACKWONDER BEIGE,,
Nike,P-6000 PREMIUM PHOTON DUSTKHAKI-LIGHT BONE-PALE IVORY,"₹ 10,795.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FQ8243-025,"A mash-up of Pegasus sneakers past, the P-6000 takes early 2000s running to modern heights. Featuring mixed materials and sporty lines, it's the perfect blend of head-turning comfort. Plus, the foam midsole adds a lifted, track-inspired stance and unbelievable cushioning. This iteration has a Hangul Nike monogram on the heel—an ode to the creator of the Korean alphabet.Leather, mesh and synthetic overlays add durability and breathability.Throwback design draws on the Pegasus 25 and Pegasus 2006.Cushioned insole delivers a comfortable underfoot feel.Rubber outsole gives you traction that lasts.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/p-6000-premium-photon-dust-khaki-light-bone-pale-ivory,data/superkicks/men-sneakers/photos/Nike/P-6000 PREMIUM PHOTON DUSTKHAKI-LIGHT BONE-PALE IVORY,,
Nike,BLAZER LOW 77 VINTAGE WHITEPINE GREEN-SAIL-BLACK,"₹ 7,195.00",Nike India Pvt. Ltd.,India,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DA6364-115,"FROM B-BALL HISTORY TO FASHION STAPLE.Praised by the streets for its classic simplicity and comfort, the Nike Blazer Low '77 Vintage returns with its low-profile style and heritage b-ball looks. Featuring luscious suede details, a retro Swoosh design and a super-soft collar, it's the must-have wardrobe staple that will take you everywhere.Originally designed for performance hoops, the Nike Blazer Low offers durability and comfort that lasts. The nearly 1-to-1 remake features crisp leather on the upper with soft suede and synthetic details for added durability and throwback styling.The ultra-clean colors, simple lines and low-cut, padded collar creates a sleek look that feels great.The vulcanised construction fuses the outsole to midsole for a streamlined look that's durable and comfortable.The solid rubber outsole with herringbone pattern adds traction, durability and heritage styling.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/blazer-low-77-vintage-white-pine-green-sail-black,data/superkicks/men-sneakers/photos/Nike/BLAZER LOW 77 VINTAGE WHITEPINE GREEN-SAIL-BLACK,,
Converse,WMNS CHUCK TAYLOR ALL STAR MOVE PLATFORM WHITE,"₹ 4,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,568498C,"HER MOVE. You already know our high-topthat canvas upper, the diamond pattern outsole, and iconic ankle patch. We streamlined this classic silhouette for her and dropped it into an ultra-lightweight EVA cupsole, giving you the Chuck Taylor All Star Move. With extra comfort and height. There she goes.  High-top, platform sneaker with canvas upper Classic star ankle patch Beveled-edge eyelets for modern look EVA cushioning makes it lightweight Die-cut SmartFOAM sockliner for extra comfort",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wmns-chuck-taylor-all-star-move-platform-white,data/superkicks/men-sneakers/photos/Converse/WMNS CHUCK TAYLOR ALL STAR MOVE PLATFORM WHITE,,
Converse,CHUCK TAYLOR ALL STAR CHARCOAL,"₹ 4,299.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,1J793C,"We could tell you that it's the OG basketball shoe, created over 100 years ago. Or that the design has largely stayed the same, because why mess with a good thing. Or how it became the unofficial sneaker of all your favorite artists and musicians, who each made it their own. Yeah, we could share a lot of stories, but the one that matters most isn't ours it's yours. It's how and where you take your Chucks. The legacy is long, but what comes next is up to you. We just make the shoe. You make the stories.  Canvas upper is lightweight and durable The timeless silhouette you know and love High profile for classic coverage Medial eyelets enhance airflow Classic All Star ankle patch",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-charcoal,data/superkicks/men-sneakers/photos/Converse/CHUCK TAYLOR ALL STAR CHARCOAL,,
Reebok,HURRIKAZE II FTWR WHITECORE BLACKGLEN GREEN,"₹ 10,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,100033879,"One of the most eye-catching styles of the '90s is back, remixed with modern materials. These men's Reebok shoes have a nubuck and suede upper with eye-catching color contrast. Rock them to meet up some friends and show you've got that hoops DNA.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/hurrikaze-ii-ftwr-white-core-black-glen-green,data/superkicks/men-sneakers/photos/Reebok/HURRIKAZE II FTWR WHITECORE BLACKGLEN GREEN,,
Nike,AIR FORCE 1 07 LT OREWOOD BRNSAIL-COCONUT MILK,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FQ8077-104,"An aged neutral palette updates this icon for timeless style that's easy to wear. Soft suede pairs with an exposed foam tongue for a retro look. Of course, some things never change: Nike Air units still cushion your every step.From tough stitching to pristine materials to the cupsole design, these kicks deliver durable style that's smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Low-cut, padded collar looks sleek and feels great.Rubber outsole with hoops pivot circles adds heritage style and durable traction.More Details  Leather Swoosh logo Foam midsole Perforation on toe",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-07-lt-orewood-brn-sail-coconut-milk,data/superkicks/men-sneakers/photos/Nike/AIR FORCE 1 07 LT OREWOOD BRNSAIL-COCONUT MILK,,
Toms,ALP FWD BLACK CASUAL BLACK,"₹ 6,999.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10020307,"Our most comfortable, versatile, easy-to-wear Alp yet. Redesigned with improved fit and proportions featuring a padded collar and rubber outsole. Wear an icon. Wear TOMS. WEAR GOOD.   Outsole height approximately 1,3 cm"". Removable OrthoLite® Eco LT Hybrid™ insoles made with 26% eco content (15% waste foam, 5% recycled content & 6% bio-oils). Updated Classic ALP upper with modified proportions. Elastic gore for easy fit. Vegan TENCEL™ Lyocell lining and sock liner, made with wood pulp from sustainably managed forests. Rubber cupsole. Now in a roomier D-width, meaning the mold is a size larger compared to our classic alp. TOMS is a proud member of the Fair Labor Association—working with suppliers that conduct their businesses ethically, engage with workers, ensure safe working conditions, and establish human rights compliance and social responsibility. When you buy TOMS, you help fund access to mental health resources for the millions of people who need them. Wear TOMS. WEAR GOOD.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/alp-fwd-black-casual-black,data/superkicks/men-sneakers/photos/Toms/ALP FWD BLACK CASUAL BLACK,,
Converse,CHUCK 70 CRAFTED OLLIE PATCH KHAKIOFF WHITE,"₹ 6,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04500C,"all-ready canvas gets a bandana woven jacquard ollie patch to bring a crafted look to the premium Chuck 70. From the art studio, to wherever you feel most cozy, this look is easy to wear all-year long. WHY YOU SHOULD BE DOWN  High-top shoe with upper made from polyester canvas and bandana jacquard OrthoLite cushioning for all-day comfort Bandana woven jacquard ollie patch for crafted look Embroidered heel overlay Screenprinted canvas All Star patch with embroidered edge",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-crafted-ollie-patch-khaki-off-white,data/superkicks/men-sneakers/photos/Converse/CHUCK 70 CRAFTED OLLIE PATCH KHAKIOFF WHITE,,
